Brand/Company Name,Audience Segment,Audience List Type,Impressions,Clicks,Total Conversions,Gross Cost,Net Cost
Choose your advertiser name,Affinity Categories » Technology » Technophiles » High-End Computer Aficionados,Custom Audience,1278539,184,43,2319.698513,744.6232227
Choose your advertiser name,Affinity Categories » Technology » Technophiles » Home Automation Enthusiasts,Custom Audience,1271281,222,78,2776.372357,891.2155266
Choose your advertiser name,Affinity Categories » Travel,Custom Audience,395847,102,9,545.944628,175.2482256
Choose your advertiser name,Affinity Categories » Travel » Business Travelers,Custom Audience,3033734,947,144,6321.342737,2029.151019
Choose your advertiser name,Affinity Categories » Travel » Travel Buffs,Custom Audience,24990699,7236,639,39910.62918,12811.31197
Choose your advertiser name,Affinity Categories » Travel » Travel Buffs » Beachbound Travelers,Custom Audience,11194798,2420,276,18364.05972,5894.863169
Choose your advertiser name,Affinity Categories » Travel » Travel Buffs » Family Vacationers,Custom Audience,11251545,2419,268,18290.44447,5871.232674
Choose your advertiser name,Affinity Categories » Travel » Travel Buffs » Luxury Travelers,Custom Audience,8569650,1962,243,13948.10985,4477.343262
Choose your advertiser name,Affinity Categories » Travel » Travel Buffs » Snowbound Travelers,Custom Audience,2024517,450,58,3323.350617,1066.795548
Choose your advertiser name,Affinity Categories » Vehicles & Transportation,Custom Audience,276741,67,7,406.390597,130.4513816
Choose your advertiser name,Affinity Categories » Vehicles & Transportation » Auto Enthusiasts,Custom Audience,18464457,5682,485,30983.24069,9945.620263
Choose your advertiser name,Affinity Categories » Vehicles & Transportation » Auto Enthusiasts » Motorcycle Enthusiasts,Custom Audience,3089529,728,115,5331.094731,1711.281409
Choose your advertiser name,Affinity Categories » Vehicles & Transportation » Auto Enthusiasts » Performance & Luxury Vehicle Enthusiasts,Custom Audience,8042020,1724,345,15412.44855,4947.395984
Choose your advertiser name,Affinity Categories » Vehicles & Transportation » Auto Enthusiasts » Truck & SUV Enthusiasts,Custom Audience,9544589,2273,385,19313.12755,6199.513944
Choose your advertiser name,Affinity Categories » Vehicles & Transportation » Transportation Modes,Custom Audience,20864,3,0,32.155028,10.32176399
Choose your advertiser name,Affinity Categories » Vehicles & Transportation » Transportation Modes » Public Transit Users,Custom Audience,691750,151,38,1086.218368,348.6760961
Choose your advertiser name,Affinity Categories » Vehicles & Transportation » Transportation Modes » Taxi Service Users,Custom Audience,644717,170,35,1056.351917,339.0889654
Choose your advertiser name,After Earth (2013) - Trailers,First Party,42,0,0,0.054156,0.017384076
Choose your advertiser name,All - UPAA - YT - Subscribers,First Party,812,2,0,1.465112,0.470300952
Choose your advertiser name,All - UPAA - YT - Viewers,First Party,57278,29,0,96.938454,31.11724373
Choose your advertiser name,All Super Bowl Spots Movieclips TRAILERS,First Party,1,0,0,0.006295,0.002020695
Choose your advertiser name,All Video Viewers - Pitch Perfect YT Channel,First Party,967,0,0,1.431843,0.459621603
Choose your advertiser name,All visitors (AdWords),First Party,1329633,2727,0,2211.705827,709.9575705
Choose your advertiser name,All Warcraft video viewers,First Party,139,0,0,0.260866,0.083737986
Choose your advertiser name,ALL_ Green Dot,First Party,12674,8,0,19.676556,6.316174476
Choose your advertiser name,ALL_EBI XH Likley (2228994),First Party,286056,72,0,498.198662,159.9217705
Choose your advertiser name,ALL_EBI+Site Churn Likely Movers_60 Days,First Party,236227,54,0,406.701122,130.5510602
Choose your advertiser name,All_Existing_Subscribers,First Party,1798030,467,0,3077.251256,987.7976532
Choose your advertiser name,ALL_XH Likely,First Party,80170,25,0,148.841353,47.77807431
Choose your advertiser name,Analytics Test - Ghostbusters,First Party,8,0,0,0.007014,0.002251494
Choose your advertiser name,Anna Trailer #1 (2019) | Movieclips Trailers,First Party,35,0,0,0.047511,0.015251031
Choose your advertiser name,Anon International Trailer #1 (2018) | Movieclips Trailers,First Party,15,0,0,0.030216,0.009699336
Choose your advertiser name,Anon Trailer #1 (2018) | Movieclips Trailers,First Party,3,0,0,0.004443,0.001426203
Choose your advertiser name,Antlers Trailer #1 (2020) | Movieclips Trailers,First Party,21,0,0,0.02154,0.00691434
Choose your advertiser name,Arctic Trailer #1 (2019) | Movieclips Trailers,First Party,9,0,0,0.016465,0.005285265
Choose your advertiser name,Armageddon Trailer Remarketing,First Party,2386,3,0,4.414222,1.416965262
Choose your advertiser name,ASTEROID CITY - FOMO NY Magazine 30 - In Theaters Everywhere This Friday,First Party,23401,11,0,38.012352,12.20196499
Choose your advertiser name,Asteroid City_Main Campaign Remarketing_180 Days_5.24,First Party,7713,3,0,13.911467,4.465580907
Choose your advertiser name,Asteroid City_Main Viewer Remarketing_180 Days,First Party,3083,2,0,5.73335,1.84040535
Choose your advertiser name,Asteroid City_Trailer Viewer Remarketing_180 Days,First Party,4484,1,0,7.520516,2.414085636
Choose your advertiser name,At Eternity's Gate Trailer #1 (2018) | Movieclips Trailers,First Party,9,0,0,0.006371,0.002045091
Choose your advertiser name,Atomic Blonde - Chapter 3: Major Tom (w/ Bumper),First Party,1,0,0,0.005272,0.001692312
Choose your advertiser name,Audience Sharing - Fox_Fox_Thriller_Red Sparrow Trailer #1 (2018) | Movieclips Trailers_9-14-17,First Party,1,0,0,0.000874,0.000280554
Choose your advertiser name,Avengers - MovieClips Trailer,First Party,151,0,0,0.247773,0.079535133
Choose your advertiser name,Avengers Trailer 3 - Movieclips Trailers,First Party,6,0,0,0.010442,0.003351882
Choose your advertiser name,Avengers: Endgame Super Bowl TV Spot (2019) | Movieclips Trailers,First Party,1,0,0,0.000443,0.000142203
Choose your advertiser name,Avengers: Infinity War Trailer #1 (2018) | Movieclips_041918_USE,First Party,7,0,0,0.010679,0.003427959
Choose your advertiser name,Avengers: Infinity War Trailer #1 (2018) | Movieclips ,First Party,3,0,0,0.006436,0.002065956
Choose your advertiser name,Avengers: Infinity War Trailer #2 (2018) | Movieclips Trailers,First Party,21,0,0,0.05293,0.01699053
Choose your advertiser name,AwesomenessTV Hollywood Report Targeted Trailers,First Party,70,0,0,0.105556,0.033883476
Choose your advertiser name,Beautiful Boy Trailer #2 (2018) | Movieclips Trailers,First Party,2,0,0,0.001853,0.000594813
Choose your advertiser name,Beautiful Creatures (2012) - Trailers,First Party,19,0,0,0.036447,0.011699487
Choose your advertiser name,Beguiled - All Videos,First Party,74,0,0,0.128097,0.041119137
Choose your advertiser name,Beguiled - Official Teaser Trailer,First Party,68,0,0,0.11905,0.03821505
Choose your advertiser name,Beguiled - Official Trailer,First Party,7,0,0,0.010553,0.003387513
Choose your advertiser name,Beguiled - Official Trailers x2,First Party,9,0,0,0.011727,0.003764367
Choose your advertiser name,Beguiled - Official Trailers x2 + Bumper,First Party,9,0,0,0.010405,0.003340005
Choose your advertiser name,Beirut Internal Comps,First Party,12,0,0,0.017174,0.005512854
Choose your advertiser name,Belfast - Video Remarketing,First Party,69632,48,0,121.114426,38.87773075
Choose your advertiser name,Belfast - Videos Remarketing (12/2),First Party,885,0,0,1.550608,0.497745168
Choose your advertiser name,Ben Is Back Trailer #1 (2018) | Movieclips Trailers,First Party,11,0,0,0.018735,0.006013935
Choose your advertiser name,Ben Stiller Related,First Party,266,0,0,0.498172,0.159913212
Choose your advertiser name,Bing Referrer URL,First Party,247824,35,0,366.104801,117.5196411
Choose your advertiser name,Bird Box Trailer #1 (2018) | Movieclips Trailers,First Party,2,0,0,0.000722,0.000231762
Choose your advertiser name,Birds of Prey Teaser #1 (2020) | 'See You Soon' | Movieclips Trailers,First Party,3,0,0,0.001841,0.000590961
Choose your advertiser name,BK Trailer Remarketing,First Party,85627,55,0,152.103243,48.825141
Choose your advertiser name,Black Phone Viewers,First Party,64,0,0,0.107301,0.034443621
Choose your advertiser name,Blackhat Trailer 1 - Universal - TRAILERS,First Party,44,0,0,0.058894,0.018904974
Choose your advertiser name,BlacKkKlansman Trailer #1 (2018) | Movieclips Trailers,First Party,34,0,0,0.059816,0.019200936
Choose your advertiser name,BlackTree - Trailers,First Party,208,0,0,0.346294,0.111160374
Choose your advertiser name,Blended (2014) - Trailers,First Party,58,0,0,0.109323,0.035092683
Choose your advertiser name,Blockers Internal Comps,First Party,222,0,0,0.396708,0.127343268
Choose your advertiser name,Blockers Trailer,First Party,69,0,0,0.124428,0.039941388
Choose your advertiser name,Blockers Trailer #2 (2018) | Movieclips Trailers,First Party,1,0,0,0.000118,0.000037878
Choose your advertiser name,Blue Bayou - All Video Remarketing (10/8),First Party,122,0,0,0.230008,0.073832568
Choose your advertiser name,BOH - All Videos,First Party,55,0,0,0.122805,0.039420405
Choose your advertiser name,BOH - Music Video,First Party,11,0,0,0.016584,0.005323464
Choose your advertiser name,BOH - Trailer,First Party,38,0,0,0.115997,0.037235037
Choose your advertiser name,Bombshell Trailer #1 (2019) | Movieclips Trailers,First Party,10,0,0,0.012717,0.004082157
Choose your advertiser name,Boogie - All Video Viewers,First Party,2,0,0,0.004541,0.001457661
Choose your advertiser name,Boogie - Trailer Remarketing,First Party,48,0,0,0.074575,0.023938575
Choose your advertiser name,Book Club 2 Trailer - Remarketing,First Party,1535,2,0,2.598092,0.833987532
Choose your advertiser name,Booksmart Red Band Trailer #1 (2019) | Movieclips Trailers,First Party,1,0,0,0.001586,0.000509106
Choose your advertiser name,Booksmart Trailer #1 (2019) | Movieclips Trailers,First Party,28,0,0,0.043595,0.013993995
Choose your advertiser name,Borg vs. McEnroe Trailer #1 (2018) | Movieclilps Trailers,First Party,7,0,0,0.015702,0.005040342
Choose your advertiser name,BOS - On The Basis of Sex - Trailer 1 - 11.8,First Party,66,0,0,0.10054,0.03227334
Choose your advertiser name,Boss Baby 2 Comp Title Remarketing,First Party,10,0,0,0.018483,0.005933043
Choose your advertiser name,Bourne Video Viewers,First Party,84,0,0,0.136572,0.043839612
Choose your advertiser name,Boy Erased - All Trailers,First Party,23,0,0,0.046149,0.014813829
Choose your advertiser name,Boy Erased - All Videos,First Party,27,0,0,0.043506,0.013965426
Choose your advertiser name,Boy Erased - Revelation,First Party,2,0,0,0.002753,0.000883713
Choose your advertiser name,Boy Erased - Trailer,First Party,25,0,0,0.036877,0.011837517
Choose your advertiser name,Boy Next Door - UNIVERSAL - Trailers,First Party,122,0,0,0.234219,0.075184299
Choose your advertiser name,Breaking In,First Party,19,0,0,0.01846,0.00592566
Choose your advertiser name,Breaking In Trailer #1 (2018) | Movieclips Trailers_041918_USE,First Party,1,0,0,0.000479,0.000153759
Choose your advertiser name,Brian and Charles Video Remarketing Audience,First Party,1,0,0,0.001626,0.000521946
Choose your advertiser name,BrightBurn Trailer #2 (2019) | Movieclips Trailers,First Party,1,0,0,0.002055,0.000659655
Choose your advertiser name,Bring It on Internal Comps,First Party,69,0,0,0.119944,0.038502024
Choose your advertiser name,Can You Ever Forgive Me? Trailer #1 (2018) | Movieclips Trailers,First Party,2,0,0,0.003408,0.001093968
Choose your advertiser name,Captive State - All Videos - Updated 3.6,First Party,38,0,0,0.063403,0.020352363
Choose your advertiser name,Captive State - Official Trailer 1 Viewers,First Party,29,0,0,0.066537,0.021358377
Choose your advertiser name,Cargo International Trailer #1 (2018) | Movieclips Trailers,First Party,14,0,0,0.01044,0.00335124
Choose your advertiser name,Carrie (2013) - Trailers,First Party,31,0,0,0.069549,0.022325229
Choose your advertiser name,Cats trailer,First Party,24,0,0,0.047313,0.015187473
Choose your advertiser name,CCR - The Card Counter Video Retargeting (9/7),First Party,376,0,0,0.752469,0.241542549
Choose your advertiser name,Champions Trailer Remarketing (12/16/22),First Party,45,0,0,0.084083,0.026990643
Choose your advertiser name,Child's Play Trailer #1 (2019) | Movieclips Trailers,First Party,3,0,0,0.004086,0.001311606
Choose your advertiser name,Cold Pursuit Trailer #1 (2019) | Movieclips Trailers,First Party,1,0,0,0.001107,0.000355347
Choose your advertiser name,Come Play - Trailer Remarketing,First Party,544,0,0,0.987168,0.316880928
Choose your advertiser name,Come Play - Video Remarketing (10/29),First Party,566,0,0,1.111151,0.356679471
Choose your advertiser name,Comic Book Related Trailers,First Party,72,0,0,0.154702,0.049659342
Choose your advertiser name,Confirmation_Page_Not_Submitted,First Party,23102,15,79,755.421575,242.4903256
Choose your advertiser name,Credit Check Failure,First Party,65,0,0,0.149808,0.048088368
Choose your advertiser name,Crimson Peak Trailer 1 - Movieclips Trailers,First Party,112,0,0,0.225086,0.072252606
Choose your advertiser name,Crimson Peak TRAILERS,First Party,120,0,0,0.262006,0.084103926
Choose your advertiser name,Curse of Chucky (2013) - Trailers,First Party,2,0,0,0.006783,0.002177343
Choose your advertiser name,Damsel Trailer #1 (2018) | Movieclips Trailers,First Party,2,0,0,0.00398,0.00127758
Choose your advertiser name,Dark Crimes Trailer #1 (2018) | Movieclips Trailers,First Party,26,0,0,0.063172,0.020278212
Choose your advertiser name,Dark Waters - All Videos,First Party,145,0,0,0.241398,0.077488758
Choose your advertiser name,Dark Waters - Trailer,First Party,156,0,0,0.258706,0.083044626
Choose your advertiser name,Darkest Hour - All Trailers,First Party,28,0,0,0.085488,0.027441648
Choose your advertiser name,Darkest Hour - Trailer 2,First Party,32,0,0,0.066656,0.021396576
Choose your advertiser name,Darkest Hour - Trailer x2 (copy),First Party,4,0,0,0.004645,0.001491045
Choose your advertiser name,Darkest Hour - Trailer x2_7.13,First Party,7,0,0,0.01306,0.00419226
Choose your advertiser name,Dawn of the Planet of the Apes (2014) - Trailers,First Party,7,0,0,0.016248,0.005215608
Choose your advertiser name,Deadpool 2 Teaser Trailer #1 (2018) | 'Meet Cable' | Movieclips Trailers,First Party,2,0,0,0.005252,0.001685892
